decade,genre,bad word,number of appearance 
2010,Romance,knife,4
2010,Romance,fucking,143
2010,Romance,fetish,2
2010,Romance,babies,8
2010,Romance,bitch,13
2010,Romance,condom,2
2010,Romance,hymen,1
2010,Romance,fire,22
2010,Romance,drunk,20
2010,Romance,dumb,7
2010,Romance,goddamned,5
2010,Romance,naked,5
2010,Romance,sperm,3
2010,Romance,sexy,9
2010,Romance,dick,13
2010,Romance,blow,24
2010,Romance,mad,36
2010,Romance,bullshit,12
2010,Romance,fucked,27
2010,Romance,girls,60
2010,Romance,pee,7
2010,Romance,cocktail,3
2010,Romance,hole,2
2010,Romance,kid,44
2010,Romance,adult,6
2010,Romance,buried,5
2010,Romance,pissed,11
2010,Romance,spit,6
2010,Romance,pissing,4
2010,Romance,poo,2
2010,Romance,sick,29
2010,Romance,nasty,3
2010,Romance,whore,1
2010,Romance,piss,2
2010,Romance,drug,29
2010,Romance,terror,1
2010,Romance,heroin,1
2010,Romance,sob,1
2010,Romance,screw,14
2010,Romance,slave,5
2010,Romance,hook,9
2010,Romance,crash,6
2010,Romance,prick,2
2010,Romance,failure,2
2010,Romance,pot,4
2010,Romance,disease,4
2010,Romance,criminal,4
2010,Romance,shooting,8
2010,Romance,tramp,1
2010,Romance,butt,5
2010,Romance,funeral,4
2010,Romance,breast,4
2010,Romance,penis,5
2010,Romance,fucks,3
2010,Romance,asshole,7
2010,Romance,tits,8
2010,Romance,stroke,2
2010,Romance,vomit,3
2010,Romance,prostitute,2
2010,Romance,bitchy,2
2010,Romance,goddamn,21
2010,Romance,crack,11
2010,Romance,cigarette,2
2010,Romance,bombs,6
2010,Romance,bomb,12
2010,Romance,women's,2
2010,Romance,kills,4
2010,Romance,arse,2
2010,Romance,swallow,2
2010,Romance,bra,6
2010,Romance,panties,5
2010,Romance,aroused,1
2010,Romance,crap,6
2010,Romance,cancer,3
2010,Romance,failed,7
2010,Romance,lies,7
2010,Romance,period,2
2010,Romance,hustler,1
2010,Romance,whiskey,2
2010,Romance,killer,4
2010,Romance,boobs,3
2010,Romance,masturbate,4
2010,Romance,asses,2
2010,Romance,lez,1
2010,Romance,torture,4
2010,Romance,moron,3
2010,Romance,pimp,1
2010,Romance,diseases,1
2010,Romance,playboy,1
2010,Romance,penile,2
2010,Romance,dope,2
2010,Romance,laid,8
2010,Romance,poop,8
2010,Romance,amateur,1
2010,Romance,boner,3
2010,Romance,sexually,2
2010,Romance,drunken,2
2010,Romance,tongue,2
2010,Romance,desire,4
2010,Romance,coloured,1
2010,Romance,remains,6
2010,Romance,fart,1
2010,Romance,murder,10
2010,Romance,urine,4
2010,Romance,oral,3
2010,Romance,crappy,3
2010,Romance,rape,1
2010,Romance,fu,1
2010,Romance,hooker,2
2010,Romance,pros,1
2010,Romance,gin,1
2010,Romance,raped,1
2010,Romance,penises,1
2010,Romance,vagina,2
2010,Romance,reject,3
2010,Romance,porn,4
2010,Romance,molest,2
2010,Romance,joint,2
2010,Romance,roach,1
2010,Romance,weapon,2
2010,Romance,destroy,7
2010,Romance,dies,2
2010,Romance,shite,1
2010,Romance,servant,1
2010,Romance,horn,3
2010,Romance,crimes,1
2010,Romance,crime,5
2010,Romance,god,2
2010,Romance,snatch,1
2010,Romance,herpes,1
2010,Romance,dipshit,1
2010,Romance,shitting,4
2010,Romance,ejaculated,1
2010,Romance,testicles,1
2010,Romance,chin,1
2010,Romance,retarded,3
2010,Romance,nip,3
2010,Romance,liquor,1
2010,Romance,molester,4
2010,Romance,banging,1
2010,Romance,erection,1
2010,Romance,masturbating,1
2010,Romance,orgy,1
2010,Romance,niggers,2
2010,Romance,nigger,1
2010,Romance,communist,2
2010,Romance,shits,1
2010,Romance,racist,2
2010,Romance,dickhead,1
2010,Romance,slutty,1
2010,Romance,slaughter,1
2010,Romance,demon,1
2010,Romance,assault,1
2010,Romance,shagging,3
2010,Romance,foursome,2
2010,Romance,tosser,1
2010,Romance,shag,3
2010,Romance,dive,3
2010,Romance,barf,1
2010,Romance,boom,1
2010,Romance,hookers,1
2010,Romance,rabbi,1
2010,Romance,transvestite,1
2010,Romance,assassinate,1
2010,Romance,crotch,1
2010,Romance,pooping,1
2010,Romance,horny,1
2010,Romance,jugs,1
2010,Romance,meth,1
2010,Romance,violence,1
2010,Romance,rapist,1
2010,Romance,escort,1
2010,Romance,babe,1
2010,Romance,fraud,1
2010,Romance,porno,2
2010,Romance,booty,2
2010,Romance,boob,1
2010,Romance,puss,1
2010,Romance,chinese,1
2010,Romance,backdoor,1
2010,Romance,smack,1
decade,genre,bad word,number of appearance
2010,Mystery,die,22
2010,Mystery,killer,6
2010,Mystery,knife,8
2010,Mystery,funeral,6
2010,Mystery,kill,93
2010,Mystery,hell,71
2010,Mystery,fuck,42
2010,Mystery,fucker,4
2010,Mystery,fucking,86
2010,Mystery,died,28
2010,Mystery,devil,2
2010,Mystery,damn,14
2010,Mystery,bullshit,3
2010,Mystery,killed,55
2010,Mystery,kid,11
2010,Mystery,spit,2
2010,Mystery,ass,12
2010,Mystery,death,28
2010,Mystery,butt,1
2010,Mystery,dumb,1
2010,Mystery,blowjob,2
2010,Mystery,fear,5
2010,Mystery,fight,8
2010,Mystery,period,3
2010,Mystery,burn,5
2010,Mystery,angry,2
2010,Mystery,vomit,3
2010,Mystery,screw,5
2010,Mystery,mad,11
2010,Mystery,dead,31
2010,Mystery,fat,3
2010,Mystery,crotch,4
2010,Mystery,shit,17
2010,Mystery,retard,2
2010,Mystery,church,5
2010,Mystery,dirty,3
2010,Mystery,sick,9
2010,Mystery,killing,9
2010,Mystery,stupid,7
2010,Mystery,blind,4
2010,Mystery,buried,17
2010,Mystery,babies,1
2010,Mystery,attack,11
2010,Mystery,desire,1
2010,Mystery,disease,3
2010,Mystery,faith,6
2010,Mystery,breast,2
2010,Mystery,escort,2
2010,Mystery,shooting,6
2010,Mystery,gun,15
2010,Mystery,suicide,4
2010,Mystery,suck,3
2010,Mystery,crime,8
2010,Mystery,kills,2
2010,Mystery,criminal,2
2010,Mystery,sniper,1
2010,Mystery,lies,4
2010,Mystery,girls,11
2010,Mystery,pot,2
2010,Mystery,women's,3
2010,Mystery,fire,9
2010,Mystery,goddamn,23
2010,Mystery,cock,2
2010,Mystery,god,3
2010,Mystery,pissing,1
2010,Mystery,illegal,10
2010,Mystery,balls,7
2010,Mystery,remains,4
2010,Mystery,blow,12
2010,Mystery,murder,4
2010,Mystery,terrorist,3
2010,Mystery,failed,6
2010,Mystery,sex,14
2010,Mystery,black,6
2010,Mystery,bombs,3
2010,Mystery,failure,1
2010,Mystery,banging,1
2010,Mystery,conspiracy,2
2010,Mystery,fuckers,2
2010,Mystery,shoot,17
2010,Mystery,fucked,5
2010,Mystery,executed,1
2010,Mystery,laid,4
2010,Mystery,adult,2
2010,Mystery,naked,3
2010,Mystery,rape,1
2010,Mystery,execution,2
2010,Mystery,destroy,5
2010,Mystery,fairy,1
2010,Mystery,panties,1
2010,Mystery,enemy,1
2010,Mystery,doom,1
2010,Mystery,horny,1
2010,Mystery,torture,4
2010,Mystery,loser,1
2010,Mystery,color,3
2010,Mystery,dick,5
2010,Mystery,gay,5
2010,Mystery,dyke,1
2010,Mystery,hook,1
2010,Mystery,asshole,1
2010,Mystery,piss,3
2010,Mystery,drunk,4
2010,Mystery,sexual,5
2010,Mystery,queer,1
2010,Mystery,intercourse,1
2010,Mystery,cum,6
2010,Mystery,cumming,1
2010,Mystery,sexy,1
2010,Mystery,fart,1
2010,Mystery,orgasm,1
2010,Mystery,shithouse,1
2010,Mystery,nude,2
2010,Mystery,fag,5
2010,Mystery,homo,1
2010,Mystery,faggot,1
2010,Mystery,slut,1
2010,Mystery,babe,1
2010,Mystery,pussy,1
2010,Mystery,vagina,1
2010,Mystery,clit,2
2010,Mystery,tongue,1
2010,Mystery,oral,1
2010,Mystery,fucks,4
2010,Mystery,porn,4
2010,Mystery,biatch,1
2010,Mystery,pissed,4
2010,Mystery,pee,2
2010,Mystery,shitting,1
2010,Mystery,arse,1
2010,Mystery,radical,2
2010,Mystery,crack,2
2010,Mystery,nip,2
2010,Mystery,assault,1
2010,Mystery,executioner,1
2010,Mystery,children's,1
2010,Mystery,harder,1
2010,Mystery,hole,1
2010,Mystery,crap,1
2010,Mystery,hostage,6
2010,Mystery,explosion,5
2010,Mystery,crimes,4
2010,Mystery,boom,3
2010,Mystery,cemetery,1
2010,Mystery,uk,1
2010,Mystery,drug,3
2010,Mystery,crash,1
2010,Mystery,demon,1
2010,Mystery,puke,1
2010,Mystery,pubic,1
2010,Mystery,drunken,1
2010,Mystery,pimped,1
2010,Mystery,blackout,1
2010,Mystery,joint,1
2010,Mystery,bitch,1
2010,Mystery,violence,3
2010,Mystery,asses,1
2010,Mystery,bomb,4
2010,Mystery,terror,2
decade,genre,bad word,number of appearance
2010,Music,skanky,1
2010,Music,fucking,242
2010,Music,kill,3
2010,Music,girls,16
2010,Music,fucker,2
2010,Music,fuck,36
2010,Music,bigger,4
2010,Music,bitches,3
2010,Music,shit,18
2010,Music,bomb,8
2010,Music,death,5
2010,Music,women's,2
2010,Music,fucked,12
2010,Music,dirty,4
2010,Music,liquor,2
2010,Music,sex,4
2010,Music,joint,4
2010,Music,pee,1
2010,Music,bullshit,2
2010,Music,motherfucker,3
2010,Music,ass,4
2010,Music,asshole,3
2010,Music,banging,1
2010,Music,hell,2
2010,Music,porn,1
2010,Music,urinate,1
2010,Music,piss,2
2010,Music,drunk,1
2010,Music,black,8
2010,Music,dead,3
2010,Music,dumb,1
2010,Music,motherfucking,6
2010,Music,kid,4
2010,Music,babies,1
2010,Music,fight,1
2010,Music,burn,2
2010,Music,bitch,2
2010,Music,nigger,1
2010,Music,dick,2
2010,Music,goddamned,5
2010,Music,suck,1
2010,Music,tits,2
2010,Music,devil,4
2010,Music,amateur,1
2010,Music,fear,5
2010,Music,pissed,3
2010,Music,idiot,1
2010,Music,cocksucker,1
2010,Music,goddamn,2
2010,Music,shooting,2
2010,Music,angry,1
2010,Music,murder,1
2010,Music,meth,1
2010,Music,hooker,1
2010,Music,pussy,1
2010,Music,blow,1
2010,Music,illegal,1
2010,Music,shitting,1
2010,Music,mad,2
2010,Music,period,4
2010,Music,balls,1
2010,Music,crap,1
2010,Music,drug,1
2010,Music,adult,1
2010,Music,pot,1
2010,Music,stupid,1
2010,Music,damn,2
2010,Music,laid,1
2010,Music,blind,1
2010,Music,church,1
2010,Music,cock,1
2010,Music,horn,2
2010,Music,naked,1
decade,genre,bad word,number of appearance
2010,Horror,die,33
2010,Horror,killer,14
2010,Horror,knife,8
2010,Horror,funeral,1
2010,Horror,kill,166
2010,Horror,hell,94
2010,Horror,fuck,99
2010,Horror,fucker,5
2010,Horror,fucking,135
2010,Horror,died,26
2010,Horror,devil,8
2010,Horror,damn,39
2010,Horror,bullshit,4
2010,Horror,killed,94
2010,Horror,kid,22
2010,Horror,spit,3
2010,Horror,ass,15
2010,Horror,death,27
2010,Horror,butt,3
2010,Horror,dumb,2
2010,Horror,blowjob,1
2010,Horror,fear,14
2010,Horror,fight,18
2010,Horror,period,4
2010,Horror,burn,6
2010,Horror,angry,3
2010,Horror,vomit,3
2010,Horror,screw,4
2010,Horror,mad,15
2010,Horror,dead,45
2010,Horror,fat,5
2010,Horror,crotch,4
2010,Horror,shit,42
2010,Horror,retard,1
2010,Horror,church,8
2010,Horror,dirty,11
2010,Horror,sick,19
2010,Horror,killing,35
2010,Horror,stupid,22
2010,Horror,blind,4
2010,Horror,buried,4
2010,Horror,babies,6
2010,Horror,attack,12
2010,Horror,desire,4
2010,Horror,disease,6
2010,Horror,faith,12
2010,Horror,jade,3
2010,Horror,girls,11
2010,Horror,weapon,5
2010,Horror,shoot,24
2010,Horror,enemy,3
2010,Horror,banging,1
2010,Horror,drug,9
2010,Horror,black,3
2010,Horror,bitch,7
2010,Horror,beast,7
2010,Horror,suicide,6
2010,Horror,suck,6
2010,Horror,crime,9
2010,Horror,kills,5
2010,Horror,criminal,4
2010,Horror,sniper,1
2010,Horror,lies,6
2010,Horror,sperm,2
2010,Horror,raped,1
2010,Horror,sexual,7
2010,Horror,crack,3
2010,Horror,torture,7
2010,Horror,fucked,11
2010,Horror,cunt,1
2010,Horror,murderer,2
2010,Horror,penis,2
2010,Horror,asshole,6
2010,Horror,bra,1
2010,Horror,terrorist,1
2010,Horror,crap,7
2010,Horror,assholes,1
2010,Horror,god,5
2010,Horror,motherfucker,1
2010,Horror,goddamn,15
2010,Horror,gun,36
2010,Horror,cock,2
2010,Horror,hole,6
2010,Horror,dick,5
2010,Horror,fuckers,1
2010,Horror,shitter,2
2010,Horror,crapper,1
2010,Horror,moron,2
2010,Horror,fucks,1
2010,Horror,hillbillies,1
2010,Horror,nasty,2
2010,Horror,dickhead,1
2010,Horror,fire,9
2010,Horror,sex,14
2010,Horror,remains,4
2010,Horror,failed,7
2010,Horror,servant,1
2010,Horror,liquor,7
2010,Horror,orgasm,2
2010,Horror,bigger,5
2010,Horror,whore,3
2010,Horror,slutty,2
2010,Horror,masturbate,1
2010,Horror,demon,25
2010,Horror,pissing,2
2010,Horror,boobs,1
2010,Horror,escort,2
2010,Horror,naked,3
2010,Horror,gypo,1
2010,Horror,murder,10
2010,Horror,crimes,3
2010,Horror,laid,6
2010,Horror,adult,3
2010,Horror,rape,1
2010,Horror,execution,1
2010,Horror,pimp,1
2010,Horror,crash,2
2010,Horror,illegal,1
2010,Horror,scum,2
2010,Horror,cigarette,1
2010,Horror,blow,7
2010,Horror,addicts,2
2010,Horror,sexy,3
2010,Horror,hook,6
2010,Horror,failure,1
2010,Horror,poverty,1
2010,Horror,disturbed,1
2010,Horror,breast,1
2010,Horror,drunk,3
2010,Horror,robber,2
2010,Horror,welfare,1
2010,Horror,children's,1
2010,Horror,color,4
2010,Horror,pissed,9
2010,Horror,harder,3
2010,Horror,pee,3
2010,Horror,gross,1
2010,Horror,diseases,1
2010,Horror,pot,2
2010,Horror,horny,1
2010,Horror,pussy,1
2010,Horror,explosion,4
2010,Horror,boom,3
2010,Horror,cemetery,1
2010,Horror,uk,1
2010,Horror,motherfucking,1
2010,Horror,sucker,1
2010,Horror,fairy,3
2010,Horror,sexually,1
2010,Horror,dies,4
2010,Horror,destroy,4
2010,Horror,porn,6
2010,Horror,premature,1
2010,Horror,pornography,2
2010,Horror,jizz,1
2010,Horror,porno,1
2010,Horror,bitches,2
2010,Horror,pros,2
2010,Horror,shooting,6
2010,Horror,balls,3
2010,Horror,cum,1
2010,Horror,piss,3
2010,Horror,puke,1
2010,Horror,joint,1
2010,Horror,criminals,1
2010,Horror,fu,1
2010,Horror,chink,1
2010,Horror,sexed,1
2010,Horror,faggot,1
2010,Horror,slant,1
2010,Horror,shits,1
2010,Horror,execute,1
2010,Horror,cocksucker,1
2010,Horror,dumbass,2
2010,Horror,whiskey,1
2010,Horror,jackass,1
2010,Horror,abortion,1
2010,Horror,violence,2
2010,Horror,gay,1
2010,Horror,smack,1
2010,Horror,cancer,1
2010,Horror,pecker,1
2010,Horror,retarded,1
2010,Horror,asses,1
2010,Horror,lynch,1
2010,Horror,transvestite,1
2010,Horror,tits,1
2010,Horror,virgin,1
2010,Horror,backseat,1
2010,Horror,crappy,1
2010,Horror,panties,1
2010,Horror,bomb,1
decade,genre,bad word,number of appearance
2010,History,killed,12
2010,History,attack,7
2010,History,shoot,7
2010,History,buried,2
2010,History,fire,9
2010,History,kill,15
2010,History,enemy,3
2010,History,dead,7
2010,History,joint,2
2010,History,bomb,2
2010,History,communist,2
2010,History,firing,1
2010,History,executed,3
2010,History,disturbed,1
2010,History,crack,1
2010,History,die,13
2010,History,killing,3
2010,History,poverty,1
2010,History,faith,4
2010,History,breast,1
2010,History,fear,6
2010,History,piss,2
2010,History,died,8
2010,History,kid,3
2010,History,mad,1
2010,History,servant,1
2010,History,failure,2
2010,History,death,6
2010,History,fight,15
2010,History,remains,3
2010,History,hostage,3
2010,History,desire,1
2010,History,amateur,1
2010,History,girls,9
2010,History,damn,4
2010,History,fuck,2
2010,History,shit,2
2010,History,bigger,2
2010,History,failed,2
2010,History,bugger,1
2010,History,hole,1
2010,History,color,1
2010,History,gob,2
2010,History,spit,1
2010,History,dick,1
2010,History,fucking,11
2010,History,balls,1
2010,History,fat,2
2010,History,laid,2
2010,History,hell,7
2010,History,women's,1
2010,History,chin,1
2010,History,arse,1
2010,History,stupid,5
2010,History,sick,5
2010,History,propaganda,7
2010,History,shooting,2
2010,History,cemetery,1
2010,History,feces,1
2010,History,blind,1
2010,History,torture,1
2010,History,naked,1
2010,History,funeral,1
2010,History,fu,3
2010,History,knife,1
2010,History,bitch,1
2010,History,destroy,2
2010,History,butt,1
2010,History,angry,1
2010,History,ass,4
2010,History,blow,3
2010,History,bombing,5
2010,History,explosion,1
2010,History,terror,1
2010,History,dickhead,1
2010,History,dumb,2
2010,History,deposit,1
2010,History,gun,2
2010,History,criminals,1
2010,History,american,11
2010,History,conservative,1
2010,History,liberal,1
2010,History,bullshit,1
2010,History,criminal,2
2010,History,sex,3
2010,History,european,2
2010,History,oral,1
2010,History,semen,1
2010,History,sexual,2
2010,History,conspiracy,1
2010,History,god,1
2010,History,harder,1
2010,History,assault,1
2010,History,bombs,1
2010,History,pot,2
2010,History,assholes,1
2010,History,suck,2
2010,History,execution,1
2010,History,weapon,1
2010,History,cancer,1
2010,History,disease,2
2010,History,whore,1
2010,History,rigger,1
2010,History,lies,1
2010,History,nasty,2
2010,History,fairy,1
2010,History,adult,1
decade,genre,bad word,number of appearance
2010,Foreign,faith,4
2010,Foreign,kill,35
2010,Foreign,devil,1
2010,Foreign,crime,1
2010,Foreign,demon,2
2010,Foreign,hell,28
2010,Foreign,dead,10
2010,Foreign,crap,3
2010,Foreign,fight,15
2010,Foreign,hole,1
2010,Foreign,ass,6
2010,Foreign,blind,2
2010,Foreign,piss,2
2010,Foreign,damn,4
2010,Foreign,bitch,4
2010,Foreign,stupid,9
2010,Foreign,kid,6
2010,Foreign,screw,1
2010,Foreign,suicide,1
2010,Foreign,killed,10
2010,Foreign,die,4
2010,Foreign,dies,2
2010,Foreign,death,5
2010,Foreign,weapon,1
2010,Foreign,girls,11
2010,Foreign,harder,1
2010,Foreign,died,6
2010,Foreign,pot,1
2010,Foreign,killing,3
2010,Foreign,kills,1
2010,Foreign,drug,7
2010,Foreign,welfare,1
2010,Foreign,fucking,31
2010,Foreign,fuck,18
2010,Foreign,bitches,1
2010,Foreign,asshole,1
2010,Foreign,gun,5
2010,Foreign,shit,5
2010,Foreign,failed,2
2010,Foreign,shooting,4
2010,Foreign,narcotic,1
2010,Foreign,pissed,4
2010,Foreign,angry,2
2010,Foreign,sick,1
2010,Foreign,addicts,3
2010,Foreign,tongue,1
2010,Foreign,crimes,1
2010,Foreign,children's,2
