decade,score,bad word,number of appearance 
2000,3,desire,1
2000,3,crime,2
2000,3,fight,4
2000,3,fire,2
2000,3,dead,2
2000,3,demon,1
2000,3,god,2
2000,3,death,1
2000,3,moron,1
2000,3,criminal,1
2000,3,crap,1
2000,3,fat,2
2000,3,fear,1
2000,3,drunk,1
2000,3,firing,1
2000,3,bomb,1
2000,3,killing,1
2000,3,fucks,2
2000,3,fucking,24
2000,3,fuck,17
2000,3,porno,1
2000,3,shit,14
2000,3,dirty,1
2000,3,girls,4
2000,3,sex,3
2000,3,fucked,7
2000,3,ass,3
2000,3,sexual,1
2000,3,asshole,2
2000,3,dick,4
2000,3,kinky,1
2000,3,virgin,1
2000,3,spit,1
2000,3,lesbian,2
2000,3,shits,1
2000,3,cock,4
2000,3,horny,1
2000,3,spank,2
2000,3,bullshit,1
2000,3,fu,1
2000,3,fag,3
2000,3,asses,1
2000,3,toilet,2
2000,3,assholes,1
2000,3,gay,1
2000,3,motherfucker,1
2000,3,condom,1
2000,3,balls,1
2000,3,sob,1
decade,score,bad word,number of appearance
2000,4,kill,85
2000,4,fucking,63
2000,4,executed,1
2000,4,criminals,4
2000,4,fight,24
2000,4,died,24
2000,4,gun,23
2000,4,failed,3
2000,4,fat,16
2000,4,fear,14
2000,4,shoot,18
2000,4,assault,2
2000,4,fuck,40
2000,4,black,14
2000,4,shooting,3
2000,4,scum,1
2000,4,dead,46
2000,4,bitchy,1
2000,4,stupid,22
2000,4,drunken,2
2000,4,terrorist,1
2000,4,welfare,1
2000,4,children's,6
2000,4,sick,14
2000,4,killed,56
2000,4,lies,11
2000,4,asses,3
2000,4,arse,2
2000,4,spank,3
2000,4,lesbian,5
2000,4,naked,18
2000,4,bigger,5
2000,4,mad,7
2000,4,babies,3
2000,4,hell,124
2000,4,death,18
2000,4,sucker,2
2000,4,cancer,3
2000,4,hook,3
2000,4,ass,42
2000,4,tongue,5
2000,4,virgin,3
2000,4,doom,1
2000,4,damn,38
2000,4,crash,5
2000,4,goddamn,34
2000,4,wop,1
2000,4,boobs,1
2000,4,tampon,1
2000,4,slut,1
2000,4,pot,5
2000,4,sex,21
2000,4,servant,5
2000,4,swallow,3
2000,4,crime,4
2000,4,sexual,11
2000,4,sexy,7
2000,4,bitch,12
2000,4,fucked,11
2000,4,blow,14
2000,4,murder,10
2000,4,slaughter,2
2000,4,pee-pee,2
2000,4,piss,9
2000,4,condom,1
2000,4,whore,3
2000,4,raped,2
2000,4,fire,15
2000,4,killer,7
2000,4,violence,6
2000,4,ho,1
2000,4,asshole,6
2000,4,die,38
2000,4,knife,5
2000,4,stroke,3
2000,4,butt,12
2000,4,nasty,6
2000,4,laid,3
2000,4,shit,34
2000,4,burn,5
2000,4,jiggy,1
2000,4,penis,1
2000,4,breast,3
2000,4,girls,23
2000,4,crap,9
2000,4,titty,1
2000,4,destroy,14
2000,4,peck,1
2000,4,pussy,3
2000,4,shite,1
2000,4,dumb,9
2000,4,suck,6
2000,4,snot,1
2000,4,moron,1
2000,4,faith,8
2000,4,dirty,3
2000,4,erection,1
2000,4,abortion,1
2000,4,god,18
2000,4,crack,7
2000,4,screw,3
2000,4,devil,5
2000,4,balls,6
2000,4,assholes,1
2000,4,pissed,4
2000,4,motherfucking,2
2000,4,bitches,3
2000,4,kills,7
2000,4,killing,9
2000,4,hole,4
2000,4,angry,8
2000,4,babe,11
2000,4,backdoor,3
2000,4,kid,26
2000,4,snatch,1
2000,4,idiot,5
2000,4,dope,1
2000,4,cocaine,4
2000,4,cock,1
2000,4,blind,4
2000,4,reject,1
2000,4,faggot,2
2000,4,gay,12
2000,4,loser,4
2000,4,boom,2
2000,4,whiskey,8
2000,4,drug,7
2000,4,spit,3
2000,4,gin,3
2000,4,beast,4
2000,4,joint,6
2000,4,oral,1
2000,4,homosexual,1
2000,4,church,8
2000,4,sexually,1
2000,4,desire,3
2000,4,semen,4
2000,4,buried,10
2000,4,incest,1
2000,4,suicide,4
2000,4,cigarette,1
2000,4,enemy,2
2000,4,attack,8
2000,4,torture,1
2000,4,dick,6
2000,4,bullshit,6
2000,4,banging,3
2000,4,harder,5
2000,4,bomb,3
2000,4,tramp,1
2000,4,adult,1
2000,4,masturbate,2
2000,4,masturbating,1
2000,4,rape,1
2000,4,whites,1
2000,4,fairy,3
2000,4,criminal,2
2000,4,doo-doo,1
2000,4,horny,9
2000,4,dies,2
2000,4,pistol,1
2000,4,chin,2
2000,4,spooge,1
2000,4,marijuana,1
2000,4,reefer,1
2000,4,porno,3
2000,4,dive,3
2000,4,abuse,1
2000,4,panties,1
2000,4,crabs,2
2000,4,liberal,1
2000,4,pee,1
2000,4,slave,2
2000,4,crimes,2
2000,4,color,3
2000,4,retarded,1
2000,4,porn,2
2000,4,colored,1
2000,4,escort,1
2000,4,illegal,1
2000,4,titties,1
2000,4,gross,1
2000,4,sissy,1
2000,4,fart,1
2000,4,puke,1
2000,4,turd,1
2000,4,poop,2
2000,4,shithouse,1
2000,4,boob,1
2000,4,randy,2
2000,4,drunk,1
2000,4,shitting,1
2000,4,booty,1
2000,4,firing,1
2000,4,disturbed,1
2000,4,remains,4
2000,4,assassin,1
2000,4,bible,4
2000,4,weapon,3
2000,4,crappy,1
2000,4,goddamned,1
2000,4,fetish,1
2000,4,anal,1
2000,4,liquor,4
2000,4,pimp,1
2000,4,transvestite,1
2000,4,addict,1
2000,4,fucks,1
2000,4,explosion,1
2000,4,whiz,1
2000,4,beaver,1
2000,4,shithead,1
2000,4,execution,2
2000,4,execute,1
2000,4,cemetery,1
2000,4,hooker,1
decade,score,bad word,number of appearance
2000,5,damn,163
2000,5,sick,57
2000,5,bong,4
2000,5,piss,20
2000,5,hell,332
2000,5,hook,21
2000,5,transsexual,3
2000,5,oral,4
2000,5,screw,25
2000,5,drug,28
2000,5,criminals,8
2000,5,blind,15
2000,5,dead,117
2000,5,sexy,22
2000,5,black,71
2000,5,spit,9
2000,5,gay,18
2000,5,fire,79
2000,5,destroy,28
2000,5,hole,30
2000,5,bitch,49
2000,5,girls,76
2000,5,died,63
2000,5,death,41
2000,5,pissing,4
2000,5,ass,159
2000,5,stupid,57
2000,5,fight,64
2000,5,mad,42
2000,5,shit,226
2000,5,kill,316
2000,5,fuck,232
2000,5,fat,35
2000,5,suck,12
2000,5,motherfucking,20
2000,5,blow,57
2000,5,fucking,197
2000,5,heroin,7
2000,5,pros,1
2000,5,idiot,14
2000,5,killed,173
2000,5,titties,4
2000,5,asses,12
2000,5,kid,65
2000,5,shoot,69
2000,5,homicide,3
2000,5,devil,8
2000,5,shitting,7
2000,5,balls,19
2000,5,assholes,3
2000,5,dirty,27
2000,5,nipple,5
2000,5,masturbating,4
2000,5,masturbate,2
2000,5,toilet,8
2000,5,niggers,3
2000,5,church,13
2000,5,naked,18
2000,5,fucked,45
2000,5,dick,19
2000,5,bigger,40
2000,5,penises,2
2000,5,tits,7
2000,5,fart,4
2000,5,dumb,21
2000,5,pubic,2
2000,5,booty,3
2000,5,die,101
2000,5,drunken,2
2000,5,goddamn,92
2000,5,laid,20
2000,5,pissed,32
2000,5,shag,1
2000,5,crap,21
2000,5,panties,6
2000,5,gun,92
2000,5,sperm,3
2000,5,killing,40
2000,5,bullshit,19
2000,5,crash,15
2000,5,hijacking,1
2000,5,assassin,4
2000,5,kills,11
2000,5,gringo,1
2000,5,nigga,7
2000,5,pimp,4
2000,5,murder,27
2000,5,deposit,7
2000,5,asshole,16
2000,5,firing,13
2000,5,burn,22
2000,5,whorehouse,1
2000,5,bitches,8
2000,5,ho,8
2000,5,murderer,3
2000,5,faeces,1
2000,5,assassinate,1
2000,5,crimes,4
2000,5,horn,4
2000,5,pee,7
2000,5,sex,117
2000,5,lesbian,6
2000,5,sucker,6
2000,5,skank,3
2000,5,hooker,2
2000,5,whore,8
2000,5,pot,6
2000,5,slaughter,1
2000,5,sob,2
2000,5,snot,2
2000,5,sexual,18
2000,5,color,13
2000,5,pussy,17
2000,5,fairy,27
2000,5,failed,11
2000,5,blackout,2
2000,5,killer,32
2000,5,failure,6
2000,5,crime,17
2000,5,explosion,3
2000,5,racist,3
2000,5,nigger,5
2000,5,cock,14
2000,5,escort,2
2000,5,marijuana,3
2000,5,motherfucker,30
2000,5,boob,1
2000,5,breast,4
2000,5,demon,2
2000,5,shitter,2
2000,5,butt,12
2000,5,cigarette,8
2000,5,buried,7
2000,5,prick,6
2000,5,welfare,3
2000,5,crack,9
2000,5,rape,13
2000,5,enemy,13
2000,5,smack,6
2000,5,shits,5
2000,5,raped,23
2000,5,hustler,1
2000,5,dickhead,1
2000,5,retard,5
2000,5,retarded,2
2000,5,tongue,10
2000,5,ethnic,2
2000,5,racial,4
2000,5,suicide,6
2000,5,urinary,2
2000,5,liquor,6
2000,5,gross,5
2000,5,nasty,13
2000,5,reject,5
2000,5,cancer,4
2000,5,illegal,10
2000,5,faith,17
2000,5,conspiracy,1
2000,5,orgy,2
2000,5,vomit,2
2000,5,dies,7
2000,5,joint,15
2000,5,desire,9
2000,5,commie,1
2000,5,communist,1
2000,5,transvestite,1
2000,5,swallow,6
2000,5,poo,3
2000,5,remains,6
2000,5,attack,19
2000,5,shooting,22
2000,5,scum,3
2000,5,goddamned,2
2000,5,torture,8
2000,5,cum,3
2000,5,sniper,1
2000,5,fucks,4
2000,5,criminal,7
2000,5,fuckers,1
2000,5,boobs,8
2000,5,pussies,1
2000,5,virgin,6
2000,5,babies,7
2000,5,tit,2
2000,5,drunk,22
2000,5,cocktail,2
2000,5,banging,7
2000,5,harder,9
2000,5,fear,29
2000,5,disease,6
2000,5,diseases,1
2000,5,funeral,4
2000,5,herpes,1
2000,5,blacks,2
2000,5,pistol,15
2000,5,assassination,3
2000,5,children's,7
2000,5,cocaine,1
2000,5,god,3
2000,5,liberal,1
2000,5,lies,9
2000,5,knife,6
2000,5,women's,8
2000,5,stroke,6
2000,5,hijack,1
2000,5,gin,6
2000,5,moron,3
2000,5,amateur,3
2000,5,angry,18
2000,5,crotch,2
2000,5,nuke,1
2000,5,fucker,3
2000,5,dope,6
2000,5,assault,5
2000,5,period,4
2000,5,fraud,2
2000,5,execute,2
2000,5,horny,6
2000,5,damnation,1
2000,5,whiskey,2
2000,5,adult,4
2000,5,reefer,1
2000,5,hillbillies,1
2000,5,jugs,1
2000,5,corruption,2
2000,5,chin,5
2000,5,dive,2
2000,5,anus,1
2000,5,cemetery,1
2000,5,titty,12
2000,5,kinky,1
2000,5,porno,5
2000,5,nigger's,1
2000,5,shitted,5
2000,5,snatch,2
2000,5,loser,8
2000,5,turd,1
2000,5,fairies,2
2000,5,rabbi,6
2000,5,whiz,1
2000,5,weenie,2
2000,5,brothel,1
2000,5,robber,1
2000,5,lingerie,2
2000,5,slut,2
2000,5,muff,2
2000,5,vaginal,1
2000,5,anal,3
2000,5,whitey,1
2000,5,semen,2
2000,5,itch,1
2000,5,premature,3
2000,5,hookers,4
2000,5,sexually,2
2000,5,puke,4
2000,5,boom,2
2000,5,violence,3
2000,5,porn,3
2000,5,nookie,1
2000,5,crappy,3
2000,5,harem,1
2000,5,jackass,2
2000,5,pecker,3
2000,5,showtime,6
2000,5,weapon,6
2000,5,perv,1
2000,5,american,1
2000,5,horseshit,1
2000,5,cocky,1
2000,5,babe,1
2000,5,urine,1
2000,5,slutty,1
2000,5,bombs,1
2000,5,lotion,4
2000,5,pee-pee,1
2000,5,fag,2
2000,5,cocktease,1
2000,5,refugee,2
2000,5,fu,2
2000,5,bomb,8
2000,5,crapper,1
2000,5,executed,2
2000,5,mofo,1
2000,5,sissy,1
2000,5,husky,1
2000,5,sluts,2
2000,5,quickie,1
2000,5,boner,1
2000,5,sooty,1
2000,5,testicles,1
2000,5,slave,1
2000,5,disturbed,2
2000,5,lowlife,1
2000,5,roach,1
2000,5,penis,7
2000,5,homo,1
2000,5,bitching,2
2000,5,beast,1
2000,5,servant,3
2000,5,radical,1
2000,5,nude,1
2000,5,poon,1
2000,5,orgasm,1
2000,5,doom,1
2000,5,abuse,1
2000,5,bra,6
2000,5,coon,2
2000,5,wanking,2
2000,5,bitchy,1
2000,5,terrorist,1
2000,5,arse,1
2000,5,testicle,1
2000,5,asswipe,1
2000,5,headlights,1
2000,5,heterosexual,1
2000,5,backdoor,1
decade,score,bad word,number of appearance
2000,6,fire,89
2000,6,tits,8
2000,6,damn,179
2000,6,kill,386
2000,6,killed,190
2000,6,devil,9
2000,6,asshole,22
2000,6,girls,102
2000,6,colored,3
2000,6,ass,210
2000,6,dead,147
2000,6,buried,23
2000,6,murder,39
2000,6,burn,45
2000,6,kills,23
2000,6,hell,338
2000,6,black,132
2000,6,crack,23
2000,6,bomb,32
2000,6,testicle,3
2000,6,cigarette,8
2000,6,itch,2
2000,6,sick,68
2000,6,fat,56
2000,6,mad,55
2000,6,adult,6
2000,6,bong,4
2000,6,killing,57
2000,6,sex,85
2000,6,fuck,362
2000,6,shit,286
2000,6,cock,6
2000,6,fucking,456
2000,6,suck,25
2000,6,illegal,9
2000,6,hole,32
2000,6,porn,3
2000,6,loser,7
2000,6,fucked,54
2000,6,gun,61
2000,6,pee,7
2000,6,shoot,94
2000,6,sucker,5
2000,6,faith,21
2000,6,drug,38
2000,6,blind,16
2000,6,failed,17
2000,6,crime,28
2000,6,hijack,1
2000,6,execute,2
2000,6,nuke,1
2000,6,attack,31
2000,6,die,90
2000,6,goddamn,134
2000,6,explosion,7
2000,6,terrorist,8
2000,6,bombing,10
2000,6,lies,20
2000,6,reject,12
2000,6,fairy,13
2000,6,died,81
2000,6,disturbed,3
2000,6,tongue,17
2000,6,stroke,13
2000,6,gross,8
2000,6,blow,76
2000,6,kid,113
2000,6,fear,46
2000,6,destroy,34
2000,6,weapon,15
2000,6,remains,14
2000,6,bigger,44
2000,6,laid,23
2000,6,crap,23
2000,6,smack,9
2000,6,piss,21
2000,6,dirty,26
2000,6,jew,1
2000,6,knife,16
2000,6,church,23
2000,6,violence,5
2000,6,bitch,46
2000,6,sexual,38
2000,6,hook,30
2000,6,communist,3
2000,6,faggot,3
2000,6,criminals,2
2000,6,killer,23
2000,6,balls,30
2000,6,gay,58
2000,6,queer,3
2000,6,homosexual,4
2000,6,criminal,19
2000,6,naked,35
2000,6,dumb,32
2000,6,bombs,4
2000,6,pissed,15
2000,6,angry,20
2000,6,marijuana,9
2000,6,dick,24
2000,6,dope,1
2000,6,harder,19
2000,6,bullshit,21
2000,6,fight,87
2000,6,redneck,5
2000,6,prick,11
2000,6,conservative,2
2000,6,stupid,116
2000,6,idiot,15
2000,6,period,9
2000,6,firing,14
2000,6,skanky,1
2000,6,ho,12
2000,6,pissing,7
2000,6,slave,11
2000,6,amateur,9
2000,6,raped,12
2000,6,fucks,17
2000,6,semen,1
2000,6,shooting,41
2000,6,abortion,3
2000,6,coloured,4
2000,6,joint,13
2000,6,cocktail,8
2000,6,shitting,7
2000,6,whiz,2
2000,6,banging,3
2000,6,swallow,6
2000,6,drunk,37
2000,6,sob,2
2000,6,blackout,1
2000,6,screw,31
2000,6,sexy,14
2000,6,whore,8
2000,6,death,83
2000,6,refugee,1
2000,6,prostitute,2
2000,6,pot,18
2000,6,drunken,1
2000,6,pistol,2
2000,6,escort,11
2000,6,catholic,6
2000,6,catholics,1
2000,6,herpes,1
2000,6,horn,8
2000,6,scrotum,1
2000,6,bugger,4
2000,6,protestant,10
2000,6,terror,5
2000,6,fucker,11
2000,6,color,19
2000,6,babies,32
2000,6,republican,1
2000,6,peck,3
2000,6,toilet,8
2000,6,scum,2
2000,6,crash,20
2000,6,whiskey,6
2000,6,motherfucker,15
2000,6,whites,3
2000,6,failure,6
2000,6,suicide,9
2000,6,children's,3
2000,6,conspiracy,3
2000,6,panties,3
2000,6,rape,10
2000,6,backdoor,1
2000,6,piker,2
2000,6,cancer,11
2000,6,cocksucker,3
2000,6,masturbating,1
2000,6,sperm,3
2000,6,nigger,28
2000,6,beast,7
2000,6,crimes,3
2000,6,nasty,18
2000,6,dies,7
2000,6,heroin,4
2000,6,bitches,16
2000,6,jerkoff,1
2000,6,enemy,20
2000,6,cunt,2
2000,6,welfare,4
2000,6,spit,15
2000,6,corruption,4
2000,6,radical,4
2000,6,sweetness,5
2000,6,retarded,3
2000,6,testicles,1
2000,6,murderer,7
2000,6,hostage,10
2000,6,vagina,2
2000,6,fuckers,9
2000,6,dive,2
2000,6,assholes,6
2000,6,sexually,4
2000,6,women's,12
2000,6,gringo,2
2000,6,babe,5
2000,6,hooker,2
2000,6,cocksucking,1
2000,6,fu,1
2000,6,bra,4
2000,6,coolie,1
2000,6,slut,4
2000,6,weenie,3
2000,6,snatch,5
2000,6,brothel,1
2000,6,niggers,11
2000,6,chink,1
2000,6,coon,4
2000,6,racial,2
2000,6,nigga,7
2000,6,penis,5
2000,6,racist,3
2000,6,crabs,1
2000,6,nigger's,1
2000,6,execution,2
2000,6,deposit,3
2000,6,executed,4
2000,6,god,9
2000,6,asses,9
2000,6,motherfucking,4
2000,6,dink,2
2000,6,pussies,2
2000,6,gook,2
2000,6,goddamned,2
2000,6,beaver,1
2000,6,sniper,2
2000,6,booby,1
2000,6,diseases,1
2000,6,urinate,1
2000,6,foreskin,2
2000,6,butt,11
2000,6,pros,1
2000,6,dipstick,1
2000,6,fore,2
2000,6,desire,19
2000,6,liquor,3
2000,6,geezer,3
2000,6,abuse,3
2000,6,nymph,1
2000,6,servant,1
2000,6,taboo,1
2000,6,erection,1
2000,6,torture,5
2000,6,pornography,2
2000,6,tit,4
2000,6,disease,7
2000,6,american,2
2000,6,demon,4
2000,6,porno,1
2000,6,poverty,1
2000,6,booty,2
2000,6,funeral,6
2000,6,titty,3
2000,6,chin,2
2000,6,liberal,3
2000,6,boom,3
2000,6,doom,3
2000,6,penthouse,3
2000,6,spank,3
2000,6,lingerie,1
2000,6,pussycat,1
2000,6,minority,1
2000,6,slaughter,3
2000,6,vomit,2
2000,6,gin,2
2000,6,pussy,7
2000,6,assassinate,2
2000,6,assassin,2
2000,6,poo,1
2000,6,assassination,2
2000,6,heterosexual,1
2000,6,fag,1
2000,6,nude,5
2000,6,urinary,1
2000,6,boob,3
2000,6,breast,2
2000,6,homicide,3
2000,6,honk,1
2000,6,crappy,2
2000,6,pimp,3
2000,6,reefer,2
2000,6,puke,2
2000,6,cocky,3
2000,6,masturbate,1
2000,6,anus,2
2000,6,spick,1
2000,6,anal,2
2000,6,shag,3
2000,6,cemetery,4
2000,6,hoes,2
2000,6,pixie,6
2000,6,fart,2
2000,6,perv,1
2000,6,clit,4
2000,6,cornhole,1
2000,6,pansy,2
2000,6,titties,2
2000,6,trots,1
2000,6,rabbi,3
2000,6,blacks,2
2000,6,kike,1
2000,6,fornicate,1
2000,6,nip,1
2000,6,sissy,1
2000,6,negro,1
2000,6,virgin,5
2000,6,mormon,1
2000,6,boobs,1
2000,6,urine,1
2000,6,libido,1
2000,6,erect,1
2000,6,fondle,3
2000,6,fairies,1
2000,6,homo,2
2000,6,goy,2
2000,6,cocaine,5
2000,6,meth,1
2000,6,assault,2
2000,6,spooge,1
2000,6,orgies,1
2000,6,premature,1
2000,6,condom,1
2000,6,oral,2
2000,6,tramp,1
2000,6,snot,2
2000,6,bombers,1
2000,6,shits,3
2000,6,bitching,1
2000,6,jackass,1
2000,6,propaganda,1
2000,6,threesome,1
2000,6,fetish,1
2000,6,jiggy,3
2000,6,slime,1
2000,6,niggard,1
2000,6,roach,1
2000,6,hookers,1
2000,6,moron,1
2000,6,retard,1
2000,6,pubic,1
2000,6,headlights,1
2000,6,kinky,1
2000,6,transvestite,1
decade,score,bad word,number of appearance
2000,7,violence,3
2000,7,sex,16
2000,7,asshole,9
2000,7,fuck,151
2000,7,bullshit,10
2000,7,crappy,2
2000,7,fire,34
2000,7,fucking,296
2000,7,burn,16
2000,7,women's,4
2000,7,dead,68
2000,7,shit,60
2000,7,sick,45
2000,7,porn,4
2000,7,crack,14
2000,7,fight,42
2000,7,screw,11
2000,7,moron,2
2000,7,horny,2
2000,7,fucked,27
2000,7,stupid,55
2000,7,blind,20
2000,7,kills,12
2000,7,fat,19
2000,7,died,36
2000,7,lingerie,1
2000,7,criminals,1
2000,7,liquor,2
2000,7,killer,10
2000,7,blow,34
2000,7,ho,5
2000,7,kill,151
2000,7,die,60
2000,7,sissy,1
2000,7,demon,7
2000,7,mad,25
2000,7,criminal,4
2000,7,attack,14
2000,7,killed,100
2000,7,knife,9
2000,7,god,25
2000,7,church,17
2000,7,hole,16
2000,7,baptist,5
2000,7,reject,6
2000,7,fear,27
2000,7,faith,25
2000,7,angry,21
2000,7,shoot,50
2000,7,color,6
2000,7,suck,12
2000,7,protestant,1
2000,7,bigger,19
2000,7,assholes,1
2000,7,redneck,1
2000,7,hell,86
2000,7,sexy,3
2000,7,gay,1
2000,7,crotch,3
2000,7,goddamn,43
2000,7,pissed,6
2000,7,gross,1
2000,7,black,47
2000,7,girls,34
2000,7,uterus,1
2000,7,tampon,1
2000,7,idiot,6
2000,7,sexual,4
2000,7,loser,3
2000,7,desire,6
2000,7,death,24
2000,7,american,1
2000,7,radical,1
2000,7,torture,2
2000,7,balls,11
2000,7,firing,5
2000,7,kid,41
2000,7,shooting,14
2000,7,babies,2
2000,7,illegal,3
2000,7,shitting,5
2000,7,boom,1
2000,7,pimp,5
2000,7,spit,9
2000,7,hook,8
2000,7,amateur,2
2000,7,drunk,17
2000,7,ass,46
2000,7,laid,9
2000,7,drug,11
2000,7,virgin,3
2000,7,butt,4
2000,7,gun,41
2000,7,murder,23
2000,7,quickie,1
2000,7,dies,4
2000,7,funeral,6
2000,7,killing,19
2000,7,weapon,9
2000,7,buried,14
2000,7,damn,71
2000,7,cocktail,3
2000,7,assault,5
2000,7,dirty,14
2000,7,dumb,17
2000,7,destroy,19
2000,7,failed,5
2000,7,tongue,6
2000,7,servant,3
2000,7,cock,4
2000,7,children's,6
2000,7,swallow,6
2000,7,poo,1
2000,7,bitch,18
2000,7,dick,7
2000,7,lies,4
2000,7,booty,1
2000,7,rape,3
2000,7,sucker,2
2000,7,motherfucker,3
2000,7,nigga,1
2000,7,slave,5
2000,7,homicide,6
2000,7,dope,9
2000,7,cocksucker,1
2000,7,motherfucking,5
2000,7,crap,8
2000,7,fetish,1
2000,7,joint,5
2000,7,bitches,2
2000,7,bigass,1
2000,7,cocky,3
2000,7,spank,1
2000,7,asses,2
2000,7,enemy,6
2000,7,sniper,2
2000,7,crash,15
2000,7,dive,8
2000,7,pikey,8
2000,7,harder,5
2000,7,arse,2
2000,7,shite,2
2000,7,faggot,8
2000,7,pussy,2
2000,7,drunken,5
2000,7,hobo,1
2000,7,cigarette,4
2000,7,coloured,1
2000,7,devil,9
2000,7,whore,3
2000,7,lynch,1
2000,7,murderer,5
2000,7,propaganda,1
2000,7,piss,13
2000,7,pissing,2
2000,7,bomb,9
2000,7,terror,3
2000,7,booby,1
2000,7,gin,1
2000,7,period,2
2000,7,deposit,6
2000,7,peckerwood,1
2000,7,racist,1
2000,7,banging,1
2000,7,adult,2
2000,7,smack,5
2000,7,colored,11
2000,7,remains,6
2000,7,crime,1
2000,7,nigger,6
2000,7,wanker,3
2000,7,twat,1
2000,7,wanking,1
2000,7,babe,4
2000,7,assassination,2
2000,7,naked,3
2000,7,tits,1
2000,7,penis,1
2000,7,vagina,1
2000,7,bra,3
2000,7,escort,4
2000,7,shag,1
2000,7,cancer,5
2000,7,jackass,1
2000,7,suicide,4
2000,7,raped,1
2000,7,horn,3
2000,7,fairy,3
2000,7,pistol,1
2000,7,slime,1
2000,7,nasty,6
2000,7,twink,2
2000,7,orgy,1
2000,7,orgies,1
2000,7,failure,3
2000,7,snot,1
2000,7,explosion,1
2000,7,breast,3
2000,7,flange,2
2000,7,fucker,3
2000,7,nuke,1
2000,7,honk,1
2000,7,negro,1
2000,7,blacks,1
2000,7,dipstick,1
2000,7,shithead,1
2000,7,goddamned,2
2000,7,fucks,3
2000,7,disturbed,1
2000,7,bollock,1
2000,7,tramp,1
2000,7,cunt,1
2000,7,crimes,1
2000,7,shagging,1
2000,7,heroin,3
2000,7,communist,1
2000,7,abortion,1
2000,7,hijack,1
2000,7,doom,1
2000,7,fungus,1
2000,7,meth,2
2000,7,bombs,1
2000,7,lowlife,2
2000,7,wetback,1
2000,7,pee-pee,1
2000,7,lotion,1
2000,7,racial,1
2000,7,dickweed,1
2000,7,slutty,1
2000,7,disease,3
2000,7,faeces,1
2000,7,gangbang,1
2000,7,pornography,2
2000,7,vomit,1
2000,7,conspiracy,2
2000,7,toilet,4
2000,7,hostage,1
2000,7,hookers,1
2000,7,skanky,1
2000,7,scag,1
2000,7,pot,1
2000,7,anal,1
2000,7,nude,1
2000,7,corruption,2
2000,7,slaughter,1
2000,7,bible,2
2000,7,homosexual,1
2000,7,executed,1
2000,7,execute,1
2000,7,queer,1
decade,score,bad word,number of appearance
2000,8,desire,3
2000,8,enemy,8
2000,8,destroy,4
2000,8,laid,2
2000,8,fire,2
2000,8,blow,1
2000,8,children's,1
2000,8,idiot,1
2000,8,dirty,1
2000,8,assault,1
2000,8,fear,7
2000,8,kill,2
2000,8,devil,1
2000,8,servant,2
2000,8,fight,1
2000,8,doom,1
2000,8,tongue,1
2000,8,weapon,1
2000,8,dead,1
2000,8,death,6
2000,8,die,1
2000,8,lies,1
2000,8,demon,1
2000,8,remains,1
2000,8,faith,1
2000,8,horn,1
2000,8,failed,1
decade,score,bad word,number of appearance
2010,0,god,2
2010,0,fuck,13
2010,0,killed,6
2010,0,shit,5
2010,0,kill,7
2010,0,gun,1
2010,0,pissing,1
2010,0,hell,9
2010,0,illegal,5
2010,0,balls,2
2010,0,fucking,20
2010,0,died,1
2010,0,dead,5
2010,0,funeral,2
2010,0,remains,1
2010,0,blow,6
2010,0,murder,1
2010,0,terrorist,1
2010,0,burn,2
2010,0,bullshit,1
2010,0,failed,2
2010,0,killing,3
2010,0,sex,3
2010,0,ass,5
2010,0,black,1
2010,0,bombs,7
2010,0,dirty,1
2010,0,failure,1
2010,0,die,6
2010,0,banging,1
2010,0,conspiracy,1
2010,0,death,6
2010,0,fuckers,1
2010,0,shoot,6
2010,0,fucked,6
2010,0,executed,1
2010,0,bomb,11
2010,0,fear,1
2010,0,hook,2
2010,0,fight,1
2010,0,faith,3
2010,0,women's,1
2010,0,mad,3
2010,0,girls,1
2010,0,sexy,2
2010,0,kills,3
2010,0,angry,1
2010,0,bitch,2
2010,0,stupid,2
2010,0,arse,1
2010,0,fairy,1
2010,0,babies,1
2010,0,kid,4
2010,0,piss,2
2010,0,goddamn,1
2010,0,asshole,1
2010,0,period,2
2010,0,toilet,1
2010,0,dick,1
2010,0,screw,2
2010,0,pussy,1
2010,0,booty,2
2010,0,penis,1
2010,0,pissed,1
2010,0,cock,1
2010,0,vagina,1
2010,0,drug,1
decade,score,bad word,number of appearance
2010,2,died,1
2010,2,kill,8
2010,2,buried,1
2010,2,die,1
2010,2,fight,1
2010,2,killing,2
2010,2,dies,1
2010,2,bitch,2
2010,2,destroy,2
2010,2,dead,1
2010,2,drunk,1
2010,2,killed,1
2010,2,fear,2
2010,2,lies,1
2010,2,sick,1
2010,2,weapon,1
decade,score,bad word,number of appearance
2010,3,failed,1
2010,3,servant,1
2010,3,killed,12
2010,3,hell,14
2010,3,girls,5
2010,3,beast,1
2010,3,torture,1
2010,3,liquor,1
2010,3,stupid,6
2010,3,dead,4
2010,3,sexual,1
2010,3,sex,19
2010,3,orgasm,2
2010,3,bigger,3
2010,3,attack,2
2010,3,sick,3
2010,3,whore,2
2010,3,slutty,1
2010,3,fear,5
2010,3,suicide,1
2010,3,fight,4
2010,3,enemy,3
2010,3,masturbate,1
2010,3,remains,1
2010,3,fucking,29
2010,3,devil,2
2010,3,demon,4
2010,3,church,2
